ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,TotalSpend,LogTotalSpend,SqrtTotalSpend,training,FamilySize,TotalAcceptedCmp,CustomerAge,Relationship_Status,TotalNumPurchases,RL_Status_1_5,RL_Status_0_1,Edu
9579,1959,PhD,Married,33762,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,106,4.663439094112067,10.295630140987,1,3,0,65,In_Relationship,6,5,1,5
1461,1965,PhD,Divorced,36921,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,1,2,0,59,Single_Other,5,2,0,5
821,1992,Master,Single,92859,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,2077,7.638679823876112,45.57411546042336,1,0,0,32,Single_Other,21,1,0,4
11084,1976,Master,Together,65104,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,1053,6.959398512133975,32.449961479175904,0,1,1,48,In_Relationship,15,4,1,4
8690,1962,Graduation,Married,86111,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,1385,7.233455418621439,37.21558813185679,1,0,0,62,In_Relationship,22,5,1,3
2937,1974,PhD,Single,68352,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,871,6.769641976852503,29.512709126747417,0,1,0,50,Single_Other,22,1,0,5
9701,1988,Graduation,Together,41883,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,312,5.7430031878094825,17.663521732655695,1,1,0,36,In_Relationship,9,4,1,3
9949,1976,Graduation,Married,59809,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,877,6.776506992372183,29.614185789921695,0,2,0,48,In_Relationship,12,5,1,3
10837,1975,Graduation,Married,23957,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,68,4.219507705176107,8.246211251235321,0,1,1,49,In_Relationship,5,5,1,3
3120,1981,Graduation,Together,38547,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,22,3.091042453358316,4.69041575982343,0,1,0,43,In_Relationship,3,4,1,3
5885,1973,2n Cycle,Married,35688,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,211,5.351858133476067,14.52583904633395,1,3,0,51,In_Relationship,9,5,1,1
4050,1966,Master,Married,49605,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,127,4.844187086458591,11.269427669584644,1,0,0,58,In_Relationship,7,5,1,4
3830,1953,Master,Married,59354,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,459,6.129050210060545,21.42428528562855,1,2,0,71,In_Relationship,15,5,1,4
7987,1969,Graduation,Married,65747,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,460,6.131226489483141,21.447610589527216,1,1,1,55,In_Relationship,15,5,1,3
7798,1972,2n Cycle,Together,46344,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,429,6.061456918928017,20.71231517720798,1,1,0,52,In_Relationship,13,4,1,1
7055,1952,PhD,Together,61010,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1021,6.928537818164665,31.953090617340916,1,1,0,72,In_Relationship,24,4,1,5
10240,1949,Graduation,Together,69372,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,1381,7.2305631534092925,37.16180835212409,1,0,3,75,In_Relationship,20,4,1,3
3025,1958,Graduation,Single,49967,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,306,5.723585101952381,17.4928556845359,0,1,0,66,Single_Other,12,1,0,3
9283,1978,Graduation,Single,60199,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,18,2.8903717578961645,4.242640687119285,1,3,0,46,Single_Other,3,1,0,3
9970,1977,Graduation,Together,55375,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,162,5.087596335232384,12.727922061357855,1,1,0,47,In_Relationship,8,4,1,3
2730,1955,Graduation,Single,80317,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,1231,7.115582126184454,35.08560958569767,1,0,0,69,Single_Other,17,1,0,3
2795,1958,Master,Single,30523,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,13,2.5649493574615367,3.605551275463989,1,3,0,66,Single_Other,3,1,0,4
9260,1945,PhD,Married,70356,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,1706,7.441906728051625,41.30375285612676,1,0,0,79,In_Relationship,25,5,1,5
8182,1984,Graduation,Married,23228,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,121,4.795790545596741,11,1,1,0,40,In_Relationship,7,5,1,3
10095,1975,PhD,Divorced,74165,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,1293,7.164720378771857,35.958309192730404,0,0,0,49,Single_Other,19,2,0,5
8475,1973,PhD,Married,157243,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1608,7.382746449738912,40.09987531152685,1,1,0,51,In_Relationship,22,5,1,5
4370,1966,Graduation,Together,43482,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,88,4.477336814478207,9.38083151964686,1,3,0,58,In_Relationship,6,4,1,3
10573,1953,Graduation,Divorced,62551,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,421,6.042632833682381,20.518284528683193,1,0,1,71,Single_Other,17,2,0,3
3712,1959,Graduation,Divorced,52332,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,259,5.556828061699537,16.09347693943108,1,0,1,65,Single_Other,11,2,0,3
6637,1988,Graduation,Single,66951,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,1117,7.018401799069201,33.421549934136806,1,0,0,36,Single_Other,14,1,0,3
3152,1957,Graduation,Together,26091,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,89,4.48863636973214,9.433981132056603,1,2,0,67,In_Relationship,6,4,1,3
5610,1965,Graduation,Together,33456,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,36,3.58351893845611,6,0,2,0,59,In_Relationship,4,4,1,3
6460,1982,Graduation,Married,28718,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,1,0,42,In_Relationship,5,5,1,3
1349,1970,Graduation,Married,50447,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,148,4.997212273764115,12.16552506059644,1,2,0,54,In_Relationship,7,5,1,3
1880,1959,PhD,Together,53537,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,93,4.532599493153256,9.643650760992957,0,2,0,65,In_Relationship,6,4,1,5
641,1967,Graduation,Single,52074,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,119,4.77912349311153,10.908712114635714,1,1,1,57,Single_Other,6,1,0,3
8717,1975,PhD,Married,80427,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1835,7.51479976048867,42.83689998120779,0,1,0,49,In_Relationship,27,5,1,5
10314,1948,PhD,Married,83837,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,1318,7.183870715062453,36.30426972134269,1,0,3,76,In_Relationship,24,5,1,5
10854,1970,PhD,Married,38853,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,45,3.80666248977032,6.708203932499369,0,2,0,54,In_Relationship,5,5,1,5
10492,1959,Graduation,Together,38285,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,10,2.302585092994046,3.1622776601683795,1,3,0,65,In_Relationship,3,4,1,3
6935,1951,2n Cycle,Married,78497,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,978,6.885509670034818,31.272991542223775,1,0,1,73,In_Relationship,24,5,1,1
7698,1976,PhD,Married,51650,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,191,5.25227342804663,13.820274961085254,0,1,0,48,In_Relationship,9,5,1,5
3559,1988,2n Cycle,Married,16248,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,1,0,36,In_Relationship,6,5,1,1
10562,1946,Master,Married,66835,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,1033,6.940222469119639,32.14031735997639,1,0,0,78,In_Relationship,23,5,1,4
10796,1984,Master,Married,30477,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,66,4.189654742026425,8.12403840463596,1,1,0,40,In_Relationship,5,5,1,4
2563,1961,Basic,Married,28249,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,43,3.7612001156935624,6.557438524302,1,0,0,63,In_Relationship,5,5,1,2
3518,1983,Graduation,Married,25271,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,50,3.912023005428146,7.0710678118654755,1,1,0,41,In_Relationship,4,5,1,3
5823,1970,PhD,Single,32303,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,39,3.6635616461296463,6.244997998398398,1,1,0,54,Single_Other,5,1,0,5
3934,1966,Graduation,Married,61286,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,608,6.410174881966167,24.657656011875904,1,1,0,58,In_Relationship,16,5,1,3
6982,1976,Graduation,Married,74068,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,1581,7.365812837209472,39.761790704142086,1,0,0,48,In_Relationship,23,5,1,3
6431,1964,PhD,Married,45759,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,68,4.219507705176107,8.246211251235321,1,2,0,60,In_Relationship,5,5,1,5
9733,1978,Basic,Together,24882,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,80,4.382026634673881,8.94427190999916,1,1,1,46,In_Relationship,4,4,1,2
5602,1989,PhD,Together,66973,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,1282,7.156176637480615,35.805027579936315,1,0,0,35,In_Relationship,27,4,1,5
1324,1988,Graduation,Married,38872,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,91,4.51085950651685,9.539392014169456,0,1,0,36,In_Relationship,6,5,1,3
326,1973,Graduation,Married,51148,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,315,5.752572638825633,17.74823934929885,1,2,0,51,In_Relationship,12,5,1,3
7224,1977,Graduation,Married,31353,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,31,3.4339872044851463,5.5677643628300215,1,2,0,47,In_Relationship,4,5,1,3
6999,1980,Master,Married,69661,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,834,6.726233402358747,28.879058156387305,1,0,0,44,In_Relationship,22,5,1,4
9938,1954,Graduation,Married,80067,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,1600,7.377758908227872,40,1,0,1,70,In_Relationship,16,5,1,3
6422,1954,Graduation,Married,86718,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,1270,7.146772179452637,35.63705936241092,1,0,0,70,In_Relationship,16,5,1,3
3182,1973,PhD,Single,46854,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,263,5.572154032177765,16.217274740226856,0,2,2,51,Single_Other,9,1,0,5
7300,1952,Graduation,Divorced,69142,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,535,6.282266746896006,23.130067012440755,1,1,1,72,Single_Other,16,2,0,3
10424,1968,Graduation,Single,75922,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,1295,7.166265974133638,35.98610843089316,1,0,0,56,Single_Other,17,1,0,3
8727,1978,Graduation,Divorced,63693,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1150,7.047517221357296,33.91164991562634,1,1,0,46,Single_Other,26,2,0,3
2798,1977,PhD,Together,102160,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,1240,7.122866658599083,35.21363372331802,1,0,4,47,In_Relationship,26,4,1,5
1030,1965,PhD,Single,40637,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,38,3.6375861597263857,6.164414002968976,1,2,0,59,Single_Other,4,1,0,5
624,1984,Master,Single,18890,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,35,3.5553480614894135,5.916079783099616,1,0,2,40,Single_Other,3,1,0,4
5176,1988,Graduation,Together,29604,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,53,3.970291913552122,7.280109889280518,1,1,1,36,In_Relationship,4,4,1,3
5552,1963,Master,Divorced,48721,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,293,5.680172609017068,17.11724276862369,1,2,0,61,Single_Other,11,2,0,4
868,1966,Graduation,Married,44794,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,65,4.174387269895637,8.06225774829855,1,1,0,58,In_Relationship,5,5,1,3
380,1954,Graduation,Divorced,64497,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1804,7.497761700622568,42.47352116319061,1,1,2,70,Single_Other,24,2,0,3
2677,1956,Graduation,Together,46097,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,241,5.484796933490655,15.524174696260024,1,1,0,68,In_Relationship,10,4,1,3
6521,1954,Graduation,Together,77972,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,1101,7.00397413672268,33.18132004607411,1,0,0,70,In_Relationship,19,4,1,3
6927,1968,PhD,Married,44377,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,264,5.575949103146316,16.24807680927192,1,2,0,56,In_Relationship,11,5,1,5
2877,1974,Master,Together,46014,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,541,6.293419278846481,23.259406699226016,1,2,0,50,In_Relationship,16,4,1,4
0,1985,Graduation,Married,70951,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,1198,7.088408778675395,34.61213659975356,1,0,0,39,In_Relationship,16,5,1,3
1584,1977,Graduation,Married,41443,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,482,6.1779441140506,21.95449840010015,1,1,0,47,In_Relationship,14,5,1,3
7264,1978,2n Cycle,Single,52195,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,2.833213344056216,4.123105625617661,0,3,0,46,Single_Other,3,1,0,1
6274,1948,Master,Married,83790,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,1615,7.387090235656757,40.18706259482024,1,0,2,76,In_Relationship,24,5,1,4
1377,1954,Master,Widow,44551,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,285,5.652489180268651,16.881943016134134,0,1,0,70,Single_Other,10,3,0,4
454,1980,Graduation,Together,69508,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1135,7.034387929915503,33.689761055846034,1,1,0,44,In_Relationship,26,4,1,3
1755,1988,2n Cycle,Together,45204,1,0,2014-04-11,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,114,4.736198448394496,10.677078252031311,1,1,0,36,In_Relationship,6,4,1,1
2075,1969,Graduation,Married,72460,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,1047,6.953684210870537,32.357379374726875,0,0,0,55,In_Relationship,15,5,1,3
4785,1970,PhD,Together,77622,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,714,6.570882962339584,26.720778431774775,0,2,0,54,In_Relationship,20,4,1,5
9076,1980,PhD,Married,30732,1,0,2013-01-05,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,185,5.220355825078324,13.601470508735444,0,1,0,44,In_Relationship,9,5,1,5
7079,1962,Graduation,Divorced,63887,0,1,2012-09-08,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1245,7.126890808898808,35.2845575287547,1,1,0,62,Single_Other,27,2,0,3
4653,1978,Graduation,Together,42011,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,189,5.241747015059643,13.74772708486752,1,1,0,46,In_Relationship,8,4,1,3
7375,1976,Graduation,Together,51369,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,576,6.3561076606958915,24,1,1,0,48,In_Relationship,14,4,1,3
709,1952,Graduation,Divorced,51537,0,1,2012-12-09,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1103,7.005789019253503,33.21144381083123,1,1,0,72,Single_Other,15,2,0,3
460,1972,PhD,Married,79930,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,1753,7.469083884921234,41.86884283091664,1,0,0,52,In_Relationship,16,5,1,5
3726,1986,PhD,Together,34320,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,17,2.833213344056216,4.123105625617661,1,1,0,38,In_Relationship,3,4,1,5
6798,1966,Graduation,Single,37070,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,433,6.07073772800249,20.808652046684813,1,2,1,58,Single_Other,14,1,0,3
5341,1962,2n Cycle,Divorced,81975,0,1,2013-01-05,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1588,7.370230641807081,39.84971769034255,1,1,1,62,Single_Other,13,2,0,1
1606,1971,Graduation,Together,38590,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,22,3.091042453358316,4.69041575982343,1,1,0,53,In_Relationship,3,4,1,3
9617,1951,Graduation,Single,15033,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,19,2.9444389791664403,4.358898943540674,1,0,0,73,Single_Other,4,1,0,3
3233,1965,PhD,Married,62745,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1117,7.018401799069201,33.421549934136806,1,1,0,59,In_Relationship,26,5,1,5
89,1975,2n Cycle,Married,22212,1,0,2013-12-09,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,69,4.23410650459726,8.306623862918075,1,1,0,49,In_Relationship,6,5,1,1
2936,1982,Master,Together,23661,1,0,2013-12-04,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,23,3.1354942159291497,4.795831523312719,1,1,0,42,In_Relationship,4,4,1,4
9449,1958,PhD,Single,79761,0,1,2013-10-04,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,605,6.405228458030842,24.596747752497688,1,1,0,66,Single_Other,18,1,0,5
7297,1973,Graduation,Single,7500,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,57,4.04305126783455,7.54983443527075,1,1,0,51,Single_Other,7,1,0,3
313,1968,Graduation,Widow,73455,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,2088,7.643961949002529,45.69463863518345,1,0,1,56,Single_Other,21,3,0,3
9940,1958,Graduation,Together,64961,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1009,6.9167150203536085,31.76476034853718,0,1,0,66,In_Relationship,14,4,1,3
10735,1971,Graduation,Single,22804,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,26,3.258096538021482,5.0990195135927845,1,1,0,53,Single_Other,4,1,0,3
9529,1990,Graduation,Married,73687,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,1627,7.394493107219038,40.33608806019741,1,0,2,34,In_Relationship,21,5,1,3
6439,1958,Graduation,Married,61074,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1102,7.004881989712859,33.19638534539566,0,1,0,66,In_Relationship,24,5,1,3
7411,1964,PhD,Married,31686,1,1,2014-06-05,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,17,2.833213344056216,4.123105625617661,1,2,0,60,In_Relationship,4,5,1,5
2176,1972,Graduation,Married,80134,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,7.432483807917119,41.10960958218893,1,1,4,52,In_Relationship,14,5,1,3
9265,1953,Graduation,Married,75027,0,1,2013-01-09,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1390,7.237059026124737,37.282703764614496,1,1,0,71,In_Relationship,19,5,1,3
8867,1988,PhD,Married,67546,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,2126,7.661997558901893,46.10856753359401,0,0,0,36,In_Relationship,19,5,1,5
8932,1969,Master,Together,65176,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1531,7.333676395657684,39.1279950930277,1,1,0,55,In_Relationship,21,4,1,4
10236,1975,Master,Single,31160,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,64,4.1588830833596715,8,1,1,0,49,Single_Other,5,1,0,4
6340,1985,Graduation,Single,29938,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,26,3.258096538021482,5.0990195135927845,1,1,0,39,Single_Other,4,1,0,3
10089,1974,Graduation,Divorced,102692,0,0,2013-04-05,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,1112,7.013915474810528,33.34666400106613,1,0,5,50,Single_Other,28,2,0,3
2227,1958,2n Cycle,Together,26490,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,210,5.3471075307174685,14.491376746189438,1,0,0,66,In_Relationship,9,4,1,1
10992,1967,Graduation,Together,75702,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,1148,7.045776576879511,33.88214869219483,1,2,0,57,In_Relationship,21,4,1,3
5304,1974,PhD,Single,30899,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,33,3.49650756146648,5.744562646538029,1,1,0,50,Single_Other,4,1,0,5
309,1961,PhD,Together,63342,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1101,7.00397413672268,33.18132004607411,0,1,1,63,In_Relationship,16,4,1,5
3406,1964,Graduation,Single,45989,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,322,5.7745515455444085,17.944358444926362,1,1,0,60,Single_Other,12,1,0,3
2661,1964,Graduation,Single,18701,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,44,3.784189633918261,6.6332495807108,1,2,0,60,Single_Other,6,1,0,3
3153,1957,PhD,Single,40737,2,1,2013-12-08,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,17,2.833213344056216,4.123105625617661,1,3,0,67,Single_Other,3,1,0,5
10264,1979,Graduation,Divorced,15287,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,31,3.4339872044851463,5.5677643628300215,1,1,2,45,Single_Other,4,2,0,3
1184,1968,PhD,Divorced,69674,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,845,6.739336627357174,29.068883707497267,1,2,0,56,Single_Other,22,2,0,5
4200,1970,Master,Married,44159,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,275,5.616771097666572,16.583123951777,1,1,0,54,In_Relationship,11,5,1,4
9396,1978,PhD,Married,37717,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,25,3.218875824868201,5,1,1,0,46,In_Relationship,3,5,1,5
2387,1952,Master,Together,43776,1,1,2013-02-03,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,275,5.616771097666572,16.583123951777,0,2,1,72,In_Relationship,11,4,1,4
6690,1966,Master,Married,38179,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,90,4.499809670330265,9.486832980505138,1,2,0,58,In_Relationship,7,5,1,4
1225,1963,Graduation,Married,80124,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,1495,7.309881485824787,38.66522985836241,1,0,1,61,In_Relationship,18,5,1,3
9703,1970,PhD,Married,38097,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,184,5.214935757608986,13.564659966250536,0,2,2,54,In_Relationship,7,5,1,5
291,1970,Graduation,Married,72940,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,981,6.8885724595653635,31.32091952673165,1,0,0,54,In_Relationship,12,5,1,3
